Path,Method,Schema,Model Name,Supported,Datasource,Resource
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/dnsclientstates/{name},DELETE,Status,dns_client_state,true,false,true
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/dnsclientstates/{name},GET,com.nokia.eda.siteinfo.v1.DNSClientState,dns_client_state,true,true,true
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/dnsclientstates/{name},PATCH,com.nokia.eda.siteinfo.v1.DNSClientState,,false,false,false
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/dnsclientstates/{name},PUT,com.nokia.eda.siteinfo.v1.DNSClientState,dns_client_state,true,false,true
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/dnsclientstates/{name}/_revs,GET,ResourceHistory,,false,false,false
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/dnsclientstates/{name}/_targets,GET,IntentTargets,,false,false,false
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/dnsclientstates/{name}/_topology,POST,K8STopologyRequest,,false,false,false
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/systemloadbalancers,DELETE,com.nokia.eda.siteinfo.v1.SystemLoadBalancerList,,false,false,false
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/systemloadbalancers,GET,com.nokia.eda.siteinfo.v1.SystemLoadBalancerList,system_load_balancer_list,true,true,false
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/systemloadbalancers,POST,com.nokia.eda.siteinfo.v1.SystemLoadBalancer,system_load_balancer,true,false,true
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/systemloadbalancers/_deleted,GET,com.nokia.eda.siteinfo.v1.SystemLoadBalancer_DeletedResources,,false,false,false
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/systemloadbalancers/{name},DELETE,Status,system_load_balancer,true,false,true
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/systemloadbalancers/{name},GET,com.nokia.eda.siteinfo.v1.SystemLoadBalancer,system_load_balancer,true,true,true
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/systemloadbalancers/{name},PATCH,com.nokia.eda.siteinfo.v1.SystemLoadBalancer,,false,false,false
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/systemloadbalancers/{name},PUT,com.nokia.eda.siteinfo.v1.SystemLoadBalancer,system_load_balancer,true,false,true
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/systemloadbalancers/{name}/_revs,GET,ResourceHistory,,false,false,false
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/systemloadbalancers/{name}/_targets,GET,IntentTargets,,false,false,false
/apps/siteinfo.eda.nokia.com/v1/namespaces/{namespace}/systemloadbalancers/{name}/_topology,POST,K8STopologyRequest,,false,false,false
/apps/siteinfo.eda.nokia.com/v1/systemloadbalancers,GET,com.nokia.eda.siteinfo.v1.SystemLoadBalancerList,,false,false,false
